koridor,asal,tujuan,nama_halte,lokasi_halte,total_penumpang,rata_penumpang
1,stasiun palmerah,tosari,bi,jl. mh thamrin,119887268,9990605.666666666
1,stasiun palmerah,tosari,monas,jl. merdeka barat,119887268,9990605.666666666
1,stasiun palmerah,tosari,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,tosari,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,tosari,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,tosari,olimo,jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,tosari,glodok,jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,tosari,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,pesanggrahan,blok m,terminal blok m,terminal blok m,119887268,9990605.666666666
1,pesanggrahan,blok m,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,pesanggrahan,blok m,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,pesanggrahan,blok m,gelora,jl. jend sudirman,119887268,9990605.666666666
1,pesanggrahan,blok m,polda,jl. jend sudirman,119887268,9990605.666666666
1,pesanggrahan,blok m,benhil,jl. jend sudirman,119887268,9990605.666666666
1,pesanggrahan,blok m,karet,jl. jend sudirman,119887268,9990605.666666666
1,pesanggrahan,blok m,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,pesanggrahan,blok m,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,pesanggrahan,blok m,tosari,jl. jend sudirman,119887268,9990605.666666666
1,pesanggrahan,blok m,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,pesanggrahan,blok m,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,pesanggrahan,blok m,bi,jl. mh thamrin,119887268,9990605.666666666
1,pesanggrahan,blok m,monas,jl. merdeka barat,119887268,9990605.666666666
1,pesanggrahan,blok m,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,pesanggrahan,blok m,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,pesanggrahan,blok m,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,pesanggrahan,blok m,olimo,jl. gajah mada,119887268,9990605.666666666
1,pesanggrahan,blok m,glodok,jl. gajah mada,119887268,9990605.666666666
1,pesanggrahan,blok m,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,pondok labu,blok m,terminal blok m,terminal blok m,119887268,9990605.666666666
1,pondok labu,blok m,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,pondok labu,blok m,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,pondok labu,blok m,gelora,jl. jend sudirman,119887268,9990605.666666666
1,pondok labu,blok m,polda,jl. jend sudirman,119887268,9990605.666666666
1,pondok labu,blok m,benhil,jl. jend sudirman,119887268,9990605.666666666
1,pondok labu,blok m,karet,jl. jend sudirman,119887268,9990605.666666666
1,pondok labu,blok m,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,pondok labu,blok m,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,pondok labu,blok m,tosari,jl. jend sudirman,119887268,9990605.666666666
1,pondok labu,blok m,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,pondok labu,blok m,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,pondok labu,blok m,bi,jl. mh thamrin,119887268,9990605.666666666
1,pondok labu,blok m,monas,jl. merdeka barat,119887268,9990605.666666666
1,pondok labu,blok m,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,pondok labu,blok m,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,pondok labu,blok m,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,pondok labu,blok m,olimo,jl. gajah mada,119887268,9990605.666666666
1,pondok labu,blok m,glodok,jl. gajah mada,119887268,9990605.666666666
1,pondok labu,blok m,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,terminal blok m,terminal blok m,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,gelora,jl. jend sudirman,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,polda,jl. jend sudirman,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,benhil,jl. jend sudirman,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,karet,jl. jend sudirman,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,tosari,jl. jend sudirman,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,bi,jl. mh thamrin,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,monas,jl. merdeka barat,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,olimo,jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,glodok,jl. gajah mada,119887268,9990605.666666666
1,stasiun palmerah,bundaran senayan,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,terminal blok m,terminal blok m,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,gelora,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,polda,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,benhil,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,karet,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,tosari,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,bi,jl. mh thamrin,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,monas,jl. merdeka barat,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,olimo,jl. gajah mada,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,glodok,jl. gajah mada,119887268,9990605.666666666
1,tanah abang,stasiun gondangdia,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,meruya,blok m,terminal blok m,terminal blok m,119887268,9990605.666666666
1,meruya,blok m,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,meruya,blok m,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,meruya,blok m,gelora,jl. jend sudirman,119887268,9990605.666666666
1,meruya,blok m,polda,jl. jend sudirman,119887268,9990605.666666666
1,meruya,blok m,benhil,jl. jend sudirman,119887268,9990605.666666666
1,meruya,blok m,karet,jl. jend sudirman,119887268,9990605.666666666
1,meruya,blok m,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,meruya,blok m,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,meruya,blok m,tosari,jl. jend sudirman,119887268,9990605.666666666
1,meruya,blok m,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,meruya,blok m,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,meruya,blok m,bi,jl. mh thamrin,119887268,9990605.666666666
1,meruya,blok m,monas,jl. merdeka barat,119887268,9990605.666666666
1,meruya,blok m,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,meruya,blok m,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,meruya,blok m,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,meruya,blok m,olimo,jl. gajah mada,119887268,9990605.666666666
1,meruya,blok m,glodok,jl. gajah mada,119887268,9990605.666666666
1,meruya,blok m,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,tanah abang,blok m,terminal blok m,terminal blok m,119887268,9990605.666666666
1,tanah abang,blok m,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,tanah abang,blok m,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,blok m,gelora,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,blok m,polda,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,blok m,benhil,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,blok m,karet,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,blok m,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,blok m,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,blok m,tosari,jl. jend sudirman,119887268,9990605.666666666
1,tanah abang,blok m,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,tanah abang,blok m,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,tanah abang,blok m,bi,jl. mh thamrin,119887268,9990605.666666666
1,tanah abang,blok m,monas,jl. merdeka barat,119887268,9990605.666666666
1,tanah abang,blok m,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,tanah abang,blok m,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,tanah abang,blok m,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,tanah abang,blok m,olimo,jl. gajah mada,119887268,9990605.666666666
1,tanah abang,blok m,glodok,jl. gajah mada,119887268,9990605.666666666
1,tanah abang,blok m,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,senen,blok m,terminal blok m,terminal blok m,119887268,9990605.666666666
1,senen,blok m,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,senen,blok m,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,senen,blok m,gelora,jl. jend sudirman,119887268,9990605.666666666
1,senen,blok m,polda,jl. jend sudirman,119887268,9990605.666666666
1,senen,blok m,benhil,jl. jend sudirman,119887268,9990605.666666666
1,senen,blok m,karet,jl. jend sudirman,119887268,9990605.666666666
1,senen,blok m,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,senen,blok m,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,senen,blok m,tosari,jl. jend sudirman,119887268,9990605.666666666
1,senen,blok m,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,senen,blok m,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,senen,blok m,bi,jl. mh thamrin,119887268,9990605.666666666
1,senen,blok m,monas,jl. merdeka barat,119887268,9990605.666666666
1,senen,blok m,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,senen,blok m,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,senen,blok m,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,senen,blok m,olimo,jl. gajah mada,119887268,9990605.666666666
1,senen,blok m,glodok,jl. gajah mada,119887268,9990605.666666666
1,senen,blok m,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,rempoa,blok m,terminal blok m,terminal blok m,119887268,9990605.666666666
1,rempoa,blok m,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,rempoa,blok m,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,rempoa,blok m,gelora,jl. jend sudirman,119887268,9990605.666666666
1,rempoa,blok m,polda,jl. jend sudirman,119887268,9990605.666666666
1,rempoa,blok m,benhil,jl. jend sudirman,119887268,9990605.666666666
1,rempoa,blok m,karet,jl. jend sudirman,119887268,9990605.666666666
1,rempoa,blok m,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,rempoa,blok m,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,rempoa,blok m,tosari,jl. jend sudirman,119887268,9990605.666666666
1,rempoa,blok m,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,rempoa,blok m,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,rempoa,blok m,bi,jl. mh thamrin,119887268,9990605.666666666
1,rempoa,blok m,monas,jl. merdeka barat,119887268,9990605.666666666
1,rempoa,blok m,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,rempoa,blok m,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,rempoa,blok m,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,rempoa,blok m,olimo,jl. gajah mada,119887268,9990605.666666666
1,rempoa,blok m,glodok,jl. gajah mada,119887268,9990605.666666666
1,rempoa,blok m,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,senen,tanah abang,terminal blok m,terminal blok m,119887268,9990605.666666666
1,senen,tanah abang,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,senen,tanah abang,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,senen,tanah abang,gelora,jl. jend sudirman,119887268,9990605.666666666
1,senen,tanah abang,polda,jl. jend sudirman,119887268,9990605.666666666
1,senen,tanah abang,benhil,jl. jend sudirman,119887268,9990605.666666666
1,senen,tanah abang,karet,jl. jend sudirman,119887268,9990605.666666666
1,senen,tanah abang,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,senen,tanah abang,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,senen,tanah abang,tosari,jl. jend sudirman,119887268,9990605.666666666
1,senen,tanah abang,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,senen,tanah abang,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,senen,tanah abang,bi,jl. mh thamrin,119887268,9990605.666666666
1,senen,tanah abang,monas,jl. merdeka barat,119887268,9990605.666666666
1,senen,tanah abang,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,senen,tanah abang,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,senen,tanah abang,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,senen,tanah abang,olimo,jl. gajah mada,119887268,9990605.666666666
1,senen,tanah abang,glodok,jl. gajah mada,119887268,9990605.666666666
1,senen,tanah abang,stasiun kota,jl.stasiun,119887268,9990605.666666666
1,cibubur,balai kota,terminal blok m,terminal blok m,119887268,9990605.666666666
1,cibubur,balai kota,mesjid al-azhar,jl. sisingamangaraja,119887268,9990605.666666666
1,cibubur,balai kota,bundaran senayan,jl. jend sudirman,119887268,9990605.666666666
1,cibubur,balai kota,gelora,jl. jend sudirman,119887268,9990605.666666666
1,cibubur,balai kota,polda,jl. jend sudirman,119887268,9990605.666666666
1,cibubur,balai kota,benhil,jl. jend sudirman,119887268,9990605.666666666
1,cibubur,balai kota,karet,jl. jend sudirman,119887268,9990605.666666666
1,cibubur,balai kota,setia budi,jl. jend sudirman,119887268,9990605.666666666
1,cibubur,balai kota,dukuh atas,jl. jend sudirman,119887268,9990605.666666666
1,cibubur,balai kota,tosari,jl. jend sudirman,119887268,9990605.666666666
1,cibubur,balai kota,bundaran hi,jl. mh thamrin,119887268,9990605.666666666
1,cibubur,balai kota,sarinah,jl. mh thamrin,119887268,9990605.666666666
1,cibubur,balai kota,bi,jl. mh thamrin,119887268,9990605.666666666
1,cibubur,balai kota,monas,jl. merdeka barat,119887268,9990605.666666666
1,cibubur,balai kota,harmoni central busway ( hcb ),jl. gajah mada,119887268,9990605.666666666
1,cibubur,balai kota,sawah besar,jl. gajah mada,119887268,9990605.666666666
1,cibubur,balai kota,mangga besar,jl. gajah mada,119887268,9990605.666666666
1,cibubur,balai kota,olimo,jl. gajah mada,119887268,9990605.666666666
1,cibubur,balai kota,glodok,jl. gajah mada,119887268,9990605.666666666
1,cibubur,balai kota,stasiun kota,jl.stasiun,119887268,9990605.666666666
2,pulo gadung,rawa buaya,gambir 2,jl.merdeka selatan,119887268,9990605.666666666
2,pulo gadung,rawa buaya,kwitang,jl.kwitang,119887268,9990605.666666666
2,pulo gadung,rawa buaya,terminal pulogadung,terminal pulogadung,119887268,9990605.666666666
2,pulo gadung,rawa buaya,bermis,jl.perintis kemerdekaan,119887268,9990605.666666666
2,pulo gadung,rawa buaya,polumas,jl.perintis kemerdekaan,119887268,9990605.666666666
2,pulo gadung,rawa buaya,asmi,jl.perintis kemerdekaan,119887268,9990605.666666666
2,pulo gadung,rawa buaya,pedongkelan,jl.perintis kemerdekaan,119887268,9990605.666666666
2,pulo gadung,rawa buaya,cempaka timur (cempaka mas),jl.r. suprapto,119887268,9990605.666666666
2,pulo gadung,rawa buaya,rumah sakit islam (yarsi),jl.r. suprapto,119887268,9990605.666666666
2,pulo gadung,rawa buaya,cempaka tengah (lippo ),jl.r. suprapto,119887268,9990605.666666666
2,pulo gadung,rawa buaya,pasar cempaka putih,jl.r. suprapto,119887268,9990605.666666666
2,pulo gadung,rawa buaya,rawa selatan,jl.r. suprapto,119887268,9990605.666666666
2,pulo gadung,rawa buaya,galur,jl.r. suprapto,119887268,9990605.666666666
2,pulo gadung,rawa buaya,senen,jl.bundaran senen,119887268,9990605.666666666
2,pulo gadung,rawa buaya,atrium,jl.senen raya,119887268,9990605.666666666
2,pulo gadung,rawa buaya,rspad,jl.kiwi,119887268,9990605.666666666
2,pulo gadung,rawa buaya,-,-,119887268,9990605.666666666
2,pulo gadung,rawa buaya,deplu,jl.pejambon,119887268,9990605.666666666
2,pulo gadung,rawa buaya,gambir 1,jl.merdeka timur,119887268,9990605.666666666
2,pulo gadung,rawa buaya,istiqlal (perwira),jl.perwira,119887268,9990605.666666666
2,pulo gadung,rawa buaya,juanda,jl.juanda,119887268,9990605.666666666
2,pulo gadung,rawa buaya,pecenongan,jl.juanda,119887268,9990605.666666666
2,pulo gadung,rawa buaya,balaikota,jl.merdeka selatan,119887268,9990605.666666666
2,harapan indah,pulo gadung,gambir 2,jl.merdeka selatan,119887268,9990605.666666666
2,harapan indah,pulo gadung,kwitang,jl.kwitang,119887268,9990605.666666666
2,harapan indah,pulo gadung,terminal pulogadung,terminal pulogadung,119887268,9990605.666666666
